"'seed germination of Douglas fir (Pseudotsuga menziesii (Mirb.) Franco). Canadian Journal of Forest Research 5:419-423.","'predictive abilities of major tests. Proceedings of a workshop; 1984 October 16-18; Corvallis, OR. Corvallis: Oregon State University, Forest",
"'Brown GG. 1983. Seed cone collection procedures, seed extraction, and seed storage. International Plant Propagators' Society Combined Proceedings 33: 56-64.","'Research Laboratory. 143 p. Duryea ML, Landis TD, eds. 1984. Forest nursery manual: production of bareroot seedlings. The Hague: Martinus Nijhoff/Dr W. Junk Publishers.",
"'Burdett AN, Simpson DG. 1984. Lifting, grading, packaging, and storing. In:","'385 p.",
"'Duryea ML, Landis TD, eds. Forest nursery manual: production of bare- root seedlings. The Hague: Martinus Nijhoff/Dr.W Junk Publishers: 227-234.","'Edwards DGW. 1985. Cone prediction, collection, and processing. In: Shearer RC, comp. Proceedings, Conifer Tree Seed in the Inland Mountain West Symposium; 1985 August 5-6; Missoula, MT. Gen. Tech.",
"'Camenzind WG. 1990. A guide to aerial cone collection equipment and techniques in British Columbia. Victoria: British Columbia Ministry of Forests. 30 p.","'Rep. INT-203. Ogden, UT: USDA Forest Service, Intermountain Research Station: 78-102. Edwards IK. 1986. Review of literature on fertilization and conifer seed",
"'Campbell RK. 1986. Mapped genetic variation of Douglas-fir to guide seed transfer in southwest Oregon. Silvae Genetica 35: 85-96.","'production. Note 40. Edmonton, AB: Canadian Forestry Service, Northern Forestry Centre. 7 p.",
"'Campbell RK. 1991. Soils, seed-zone maps, and physiography: guidelines for seed transfer of Douglas-fir in southwestern Oregon. Forest Science 37: 973-986.","'Eis S. 1973. Cone production of Douglas-fir and grand fir and its climatic requirements. Canadian Journal of Forest Research 3:61-70. El-Kassaby YA, Askew GR, 1991. The relation between reproductive phe-",
"'Campbell RK, Sorensen FC. 1978. Effect of test environment on expres- sion of clines and on delimitation of seed zones in Douglas-fir. Theoretical and Applied Genetics 51: 233-246.","'nology and reproductive output in determining the gametic pool profile in a Douglas-fir seed orchard. Forest Science 37: 827-835. El-Kassaby YA, Edwards DGW, Taylor DW. 1992. Genetic control of germi-",
"'Campbell RK, Sorensen FC. 1984. Genetic implications of nursery prac- tices. In: Duryea ML, Landis TD, eds. Forest nursery manual: production of","'nation parameters in Douglas-fir and its importance for domestication. Silvae Genetica 41: 48-54.",
"'bareroot seedlings. The Hague: Martinus Nijhoff/Dr. Junk Publishers: 183-191.","'El-Kassaby YA, Fashler AMK, Crown M. 1989. Variation in fruitfulness in a Douglas-fir seed orchard and its effect on crop-management decisions.",
"'Campbell RK, Sugano Al. 1993. Genetic variation and seed zones of Douglas-fir in the Siskiyou National Forest. Res. Pap. PNW-RP-461. Portland, OR: USDA Forest Service, Pacific Northwest Research Station. 23 p.","'Silvae Genetica 38: 113-121. El-Kassaby YA, Thomson AJ. 1996. Parental rank changes associated with seed biology and nursery practices in Douglas-fir. Forest Science 42: 228-235.",
"'Ching KK, Bever D. 1960. Provenance study of Douglas-fir in the Pacific Northwest region. Silvae Genetica 11-17.","'Finnis JM. 1950. Seed maturity in Douglas fir. Res. Note 18. Victoria: British Columbia Forest Service. 8 p.",
"'Ching TM. 1959. Activation of germination in Douglas fir seed by hydrogen peroxide. Plant Physiology 34: 557-563.","'Frank CJ, Jenkins MJ. 1987. Impact of the western spruce budworm (Lepidoptera: Tortricidae) on buds, developing cones, and seeds of",
"'Ching TM, Ching KK. 1962. Physical and physiological changes in maturing Douglas-fir cones and seeds. Forest Science 8: 21-31.","'Douglas-fir in west central Idaho. Environmental Entomology 16: 304-308.",
"'Ching TM, Parker MC. 1958. Hydrogen peroxide for rapid viability tests of some coniferous tree seeds. Forest Science 4: 128-134.","'Gashwiler JS. 1969. Seed fall of three conifers in west-central Oregon. Forest Science 15: 290-295.",
"'Copes DL. 1973. Effects of annual leader pruning on cone production and crown development of grafted Douglas-fir. Silvae Genetica 22: 167-173.","'Gause GW. 1966. Silvical characteristics of bigcone Douglas-fir (Pseudotsuga macrocarpa (Vasey) Mayr). Res. Pap. PSW-39. Berkeley, CA:",
"'Copes DL. 1985. Effects of leader topping and branch pruning on efficien- cy of Douglas-fir cone harvesting with a tree shaker. Res. Note PNW-","'USDA Forest Service, Pacific Southwest Forest and Range Experiment Station. 10 p.",
