"'Desch HE. 1941. Manual of Malayan timbers, Volume I. Kuala Lumpur: Malayan Forestry Department. 328 p.","'Little EL Jr, Wadsworth FH. 1964. Common trees of Puerto Rico and the Virgin Islands. Agric. Handbk. 249. Washington, DC: USDA Forest",
"'Gerhards CC. 1966. Physical and mechanical properties of Molucca albizia","'Service. 548 p.",
"'grown in Hawaii. Res. Pap. FPL-55. Madison, WI: USDA Forest Service, Forest Products Laboratory. 9 p.","'Parrotta JA. 1990. Paraserianthes falcataria (L.) Nielsen: batai, Moluccan sau. Res. Note SO-ITF-SM-31. New Orleans: USDA Forest Service, Southern",
"'Khullar P, Thapliyal RC, Beniwal BS, Vakshasya RK, Sharma A. 1992. Forest seed. Dehra Dun, India: Indian Council of Forestry Research & Education. 409 p.","'Forest Experiment Station. 5 p. Rock JF. 1920. The leguminous plants of Hawaii. Honolulu: Hawaii Sugar Planters' Association. 234 p.",
"'Little El Jr, Skolmen RG. 1989. Common forest trees of Hawaii (native and introduced). Agric. Handbk. 679. Washington, DC: USDA Forest Service. 321 p.","'Wick HL, Walters GA. 1974. Albizia Durraz., albizia. In: Schopmeyer CS, tech. coord. Seeds of woody plants in the United States. Agric. Handbk. 450. Washington, DC: 203-205.",
"'","'",
,

'Confidence Scores % (Table Cell)
"'33.27636719","'33.44726563",
"'23.18115234","'27.66113281",
"'31.22558594","'27.66113281",
"'40.52734375","'40.74707031",
"'34.35058594","'34.54589844",
"'37.81738281","'38.01269531",
