"'Bailey LH. 1977. Manual of cultivated plants. New York: Macmillan. 1116 p. Banko TJ, Stefani MA. 1989. In vitro propagation of Oxydendrum arboreum from mature trees. HortScience 24(4): 683-685.","'Dirr MA. 1990. Manual of woody landscape plants: their identification, ornamental characteristics, culture, propagation and uses. 4th ed. Champaign, IL: Stipes Publishing Co. 1007 p.",
"'Barton SS, Bonaminio VP. 1985. Influence of light and temperature on germination of sourwood (Oxydendrum arboreum (L.) DC.). Journal of Environmental Horticulture 3(3): 108-111.","'Dirr MA, Heuser Jr CW. 1987. The reference manual of woody plant prop- agation: from seed to tissue culture. Athens, GA:Varsity Press. 239 p. Duncan WH, Duncan MB. 1988. Trees of the southeastern United States.",
"'Barton SS, Bonaminio VP. 1986. Influence of stratification and light on","'Athens, GA: University of Georgia Press. 322 p.",
"'germination of sourwood (Oxydendrum arboreum (L.) DC.). Journal of Environmental Horticulture 4(I): 8-11.","'Fordham AJ. 1960. Propagation of woody plants by seed. Arnoldia 20(6): 33-40.",
"'Blazich FA. 1996. Unpublished data. Raleigh: North Carolina State University.","'Johnson H. 1978. Propagation of Oxydendrum arboreum (L.) DC. by seed. Plant Propagator 24(2): 13.",
"'Blazich FA, Warren SL, Thetford M. 1994. Growth response of sourwood as influenced by temperature, photoperiod, and media. Proceedings, Southern Nurserymen's Association Research Conference, 39th Annual Report: 137. Bridwell FM. 1994. Landscape plants: their identification, culture and use. Albany, NY: Delmar Publishers. 560 p. DeWolf Jr. GP. 1987. Taylor's guide to trees. New York: Chanticleer Press. 479 p.","'Olson Jr DF, Barnes RL. 1974. Oxydendrum, sourwood. In: Schopmeyer CS, tech. coord. Seeds of woody plants in the United States. Agric. Handbk. 450. Washington, DC: USDA Forest Service: 566-567. Radford AE, Ahles HE, Bell CR. 1968. Manual of the vascular flora of the Carolinas. Chapel Hill: University of North Carolina Press. 1183 p. Rehder A. 1986. Manual of cultivated trees and shrubs hardy in North America. 2nd ed. Portland, OR: Dioscorides Press. 996 p.",
,

'Confidence Scores % (Table Cell)
"'28.34472656","'22.35107422",
"'17.84667969","'22.85156250",
"'15.79589844","'22.85156250",
"'15.49072266","'22.85156250",
"'30.88378906","'24.34082031",
"'33.03222656","'26.04980469",
