"'Brinkman KA. 1974. Rhus L., sumac. In: Schopmeyer CS, tech. coord. Seeds of woody plants in the United States. Agric. Handbk. 450. Washington, DC: USDA Forest Service: 715-719.","'Krugman SL, Stein WI, Schmitt DM. 1974. Seed biology. In: Schopmeyer CS, tech. coord. Seeds of woody plants in the United States. Agric. Handbk 450. Washington, DC: USDA Forest Service: 5-40.",
"'Cross RE Sr. 1982. Propagation and production of Rhus typhina 'Laciniata', cutleaf staghorn sumac. Combined Proceedings of the International Plant Propagators' Society 31: 524-527.","'Lee JJ, Weber DE. 1979. The effect of simulated acid rain on seedling emer- gence and growth of eleven woody species. Forest Science 25(3): 393-398.",
"'Cross RE Sr. 1988. Persistence pays: a Minnesota nursery spent years refin- ing its propagation method for cutleaf staghorn sumac but says it was well worth the effort. American Nurseryman 168(12): 63, 65-67.","'LHBH [Liberty Hyde Bailey Hortorium]. 1976. Hortus third: a concise dic- tionary of plants cultivated in the United States and Canada. 3rd ed. New York: Macmillan. 1290 p.",
"'Dirr MA, Heuser CW Jr. 1987. The reference manual of woody plant prop- agation: from seed to tissue culture. Athens, GA:Varsity Press. 239 p. Duncan WH. 1935. Root systems of woody plants of old fields of Indiana. Ecology 16: 554-567.","'Matveev NM, Krisanov GN, Lyzhenko II. 1975. The role of plant exudates in formation of herbaceous cover under Robinia pseudoacacia and sumac protective tree strips in the steppe zone. Nauchnye Doklady Vysshei Shkoly, Biologicheskie Nauki 10: 80-84.",
"'Elias TS. 1989. Field guide to North American trees. 2nd ed. Danbury, CT: Grolier Book Clubs. 948 p.","'Norton CR. 1985. The use of gibberellic acid, ethephon and cold treatment to promote germination of Rhus typhina L. seeds. Scientia Horticulturae",
"'Farmer RE, Lockley GC, Cunningham M. 1982. Germination patterns of the sumacs, Rhus glabra and Rhus coppalina: effects of scarification time, tem- perature and genotype. Seed Science and Technology 10(2): 223-231.","'27: 163-169. Norton CR. 1986. Seed germination of Rhus typhina L. after growth regulator treatment. Plant Propagator 32(2): 5.",
"'Gill JD, Healy WH. 1974. Shrubs and vines for northeastern wildlife. Gen. Tech. Rep. NE-9. Broomall, PA: USDA Forest Service Northeastern Forest Experiment Station. 180 p.","'Norton CR. 1987. Seed technology aspects of woody ornamental seed germination. Acta Horticulturae 202: 23-34 Rasmussen GA, Wright HA. 1988. Germination requirements of flameleaf",
"'Hampton CO, Singh SP. 1979. The presence of growth and germination inhibitors in the seeds of certain desert plants. Kansas Academy of Science Transactions 82(2): 87.","'sumac. Journal of Range Management 41 (1): 48-52. Rehder A. 1990. Manual of cultivated trees and shrubs hardy in North America. 2nd ed. Portland, OR: Dioscorides Press. 996 p.",
"'Hartmann HT, Kester DE, Davies FT Jr, Geneve RL. 2002. Hartmann and Kester's plant propagation: principles and practices. 7th ed. Upper Saddle River, NJ: Prentice-Hall, 880 p.","'RHS [Royal Horticultural Society]. 1994. The new Royal Horticultural Society dictionary index of garden plants. Griffiths M, ed. London: Macmillan Press. 1234 p.",
"'Haywood JD. 1994. Seed viability of selected tree, shrub, and vine species stored in the field. New Forests 8(2): 143-154. Heit CE. 1967. Propagation from seed: 7. Successful propagation of six hardseeded group species. American Nurseryman 125(12): 10-12, 37-41, 44-45.","'Smith NE. 1990. Water-soluble extracts from leaves of shining sumac inhibit germination and radicle growth of loblolly pine. Tree Planters' Notes (3): 33-34. Strauss SY. 1988. Determining the effects of herbivory using naturally damaged plants. Ecology 69(5): 1628-1630.",
"'Hubbard AC. 1986. Native ornamentals for the U.S. Southwest. Combined Proceedings International Plant Propagators' Society 36: 347-350. Humphrey EG. 1983. Smooth sumac tested for growth on mine spoils. USDA Soil Conservation Service 4(6): 8. Johnson AG, Foote LE, Smithberg MH. 1966. Smooth sumac seed germination. Plant Propagator 12(3): 5-8. Jonsson GB, Zak JM. 1975. Propagation of sumac (Rhus) species for Massachusetts roadsides. American Nurseryman 142(6): 14-15, 24, 26, 28.","'Tipton JL. 1990. Vegetative propagation of Mexican redbud, larchleaf gold- enweed, littleleaf ash, and evergreen sumac. HortScience 25(2): 196-198. Tipton JL. 1992. Requirements for seed germination of Mexican redbud, evergreen sumac, and mealy sage. HortScience 27(4): 313-316. Washitani I. 1988. Effects of high temperature on the permeability, and germinability of the hard seeds of Rhus javanica L. Annals of Botany 62: 13-16. Weber Wiesner LE, Lund RE. 1982. Improving germination of skunkbush sumac and serviceberry seed. Journal of Seed Technology 7(I): 60-71.",
,

'Confidence Scores % (Table Cell)
"'79.00390625","'78.95507813",
"'78.85742188","'78.80859375",
"'58.15429688","'58.10546875",
"'37.76855469","'37.74414063",
"'39.13574219","'39.11132813",
"'30.68847656","'30.66406250",
"'29.56542969","'29.56542969",
"'36.64550781","'36.62109375",
"'43.60351563","'43.57910156",
"'30.49316406","'30.46875000",
"'49.04785156","'49.02343750",
