"'Table 7-Pinus, empty seeds from","'pine: flotation liquids used to separate full seeds",
"'Species","'Flotation liquid for empty seeds",
"'P. brutia","'Water",
"'P. coulteri","'Water",
"'P. echinata","'95% ethanol",
"'P. echinata","'Water",
"'P. elliottii var. elliottii","'Water",
"'P. glabra","'95% ethanol",
"'P. halepensis","'95% ethanol",
"'P. nigra","'95% ethanol",
"'P. palustris","'Pentane",
"'P. pinaster","'95% ethanol",
"'P. pinea","'Water",
"'P. sabiniana","'Water",
"'P. strobus","'100% ethanol",
"'P. sylvestris","'Petroleum ether",
"'P. taeda","'Water",
"'","'",
,

'Confidence Scores % (Table Cell)
"'87.01171875","'87.01171875",
"'91.89453125","'87.89062500",
"'90.57617188","'86.57226563",
"'84.91210938","'81.20117188",
"'87.79296875","'83.93554688",
"'88.18359375","'84.32617188",
"'85.35156250","'81.59179688",
"'85.88867188","'82.12890625",
"'89.35546875","'85.44921875",
"'89.40429688","'85.44921875",
"'87.98828125","'84.13085938",
"'89.59960938","'85.64453125",
"'87.50000000","'83.64257813",
"'89.45312500","'85.49804688",
"'87.84179688","'83.98437500",
"'89.74609375","'85.79101563",
"'88.08593750","'84.22851563",
"'63.08593750","'60.30273438",
